CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment,Value_Tier,Is_At_Risk,Is_Champion,Is_Lost,Monetary_Band
12502,415,4,3949.49,1,4,4,9,At Risk,High Value,1,0,0,£2K-5K
12506,736,1,485.12,1,1,2,4,Lost,Low Value,0,0,1,<£500
12507,142,5,1632.67,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12509,647,1,523.41,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
12510,78,1,626.44,4,1,2,7,New Customers,Medium Value,0,0,0,£500-2K
12512,391,1,10.6,2,1,1,4,Lost,Low Value,0,0,1,<£500
12514,86,4,1099.94,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
12515,39,2,430.45,4,2,2,8,New Customers,Medium Value,0,0,0,<£500
12516,326,1,403.4,2,1,2,5,Lost,Low Value,0,0,1,<£500
12517,83,5,5130.76,4,4,4,12,Champions,Champions,0,1,0,£5K-10K
12518,13,3,1024.86,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
12519,193,2,936.34,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
12520,201,3,1844.05,3,3,4,10,Loyal Customers,High Value,0,0,0,£500-2K
12523,546,1,331.02,1,1,2,4,Lost,Low Value,0,0,1,<£500
12525,36,4,1875.41,4,4,4,12,Champions,Champions,0,1,0,£500-2K
12527,80,1,708.92,4,1,2,7,New Customers,Medium Value,0,0,0,£500-2K
12529,3,7,6870.94,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
12531,365,2,499.98,2,2,2,6,Lost,Medium Value,0,0,1,<£500
12532,272,1,234.36,2,1,1,4,Lost,Low Value,0,0,1,<£500
12535,666,1,34.95,1,1,1,3,Lost,Low Value,0,0,1,<£500
12536,664,1,388.11,1,1,2,4,Lost,Low Value,0,0,1,<£500
12538,686,1,1091.71,1,1,3,5,Needs Attention,Low Value,0,0,0,£500-2K
12539,126,5,5280.16,3,4,4,11,Loyal Customers,High Value,0,0,0,£5K-10K
12540,62,1,512.88,4,1,2,7,New Customers,Medium Value,0,0,0,£500-2K
12541,206,1,175.4,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
12542,134,3,3537.67,3,3,4,10,Loyal Customers,High Value,0,0,0,£2K-5K
12543,318,1,707.8,2,1,2,5,Lost,Low Value,0,0,1,£500-2K
12544,483,3,857.38,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
12545,80,13,17657.83,4,5,5,14,Champions,Champions,0,1,0,£10K+
12548,68,9,9544.3,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12551,123,1,740.88,3,1,2,6,Needs Attention,Medium Value,0,0,0,£500-2K
12553,95,3,1122.58,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12554,109,1,336.26,3,1,2,6,Needs Attention,Medium Value,0,0,0,<£500
12555,26,19,49831.85,5,5,5,15,Champions,Champions,0,1,0,£10K+
12556,5,2,350.28,5,2,2,9,New Customers,High Value,0,0,0,<£500
12558,1,22,55040.23,5,5,5,15,Champions,Champions,0,1,0,£10K+
12559,665,2,780.67,1,2,2,5,Lost,Low Value,0,0,1,£500-2K
12561,382,2,1187.97,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12564,518,2,294.14,1,2,2,5,Lost,Low Value,0,0,1,<£500
12565,234,2,460.39,2,2,2,6,Lost,Medium Value,0,0,1,<£500
12566,597,1,211.99,1,1,1,3,Lost,Low Value,0,0,1,<£500
12568,73,1,506.42,4,1,2,7,New Customers,Medium Value,0,0,0,£500-2K
12569,185,4,1581.03,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12570,718,1,254.33,1,1,1,3,Lost,Low Value,0,0,1,<£500
12572,384,1,319.11,2,1,2,5,Lost,Low Value,0,0,1,<£500
12573,148,3,5435.0,3,3,4,10,Loyal Customers,High Value,0,0,0,£5K-10K
12575,594,1,845.14,1,1,3,5,Needs Attention,Low Value,0,0,0,£500-2K
12576,101,4,6272.4,3,4,5,12,Loyal Customers,Champions,0,0,0,£5K-10K
12578,46,3,1378.39,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12580,212,3,1502.64,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12582,155,1,65.0,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
12583,640,1,880.5,1,1,3,5,Needs Attention,Low Value,0,0,0,£500-2K
12585,42,1,433.88,4,1,2,7,New Customers,Medium Value,0,0,0,<£500
12586,363,3,1934.67,2,3,4,9,At Risk,High Value,1,0,0,£500-2K
12587,47,2,686.0,4,2,2,8,New Customers,Medium Value,0,0,0,£500-2K
12589,157,4,1488.26,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12590,52,9,8407.3,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12591,155,5,6576.99,3,4,5,12,Loyal Customers,Champions,0,0,0,£5K-10K
12592,392,2,1290.44,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12593,683,1,248.85,1,1,1,3,Lost,Low Value,0,0,1,<£500
12594,114,3,1141.8,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12595,526,2,353.17,1,2,2,5,Lost,Low Value,0,0,1,<£500
12596,40,7,6799.85,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12597,41,2,880.29,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12599,285,3,1624.98,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12602,79,6,6491.29,4,4,5,13,Champions,Champions,0,1,0,£5K-10K
12604,38,2,1109.62,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12607,145,4,4744.82,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12608,36,3,2612.53,4,3,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12610,105,4,1665.09,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12611,96,6,5561.3,3,4,4,11,Loyal Customers,High Value,0,0,0,£5K-10K
12612,12,12,35642.63,5,5,5,15,Champions,Champions,0,1,0,£10K+
12613,22,19,47326.31,5,5,5,15,Champions,Champions,0,1,0,£10K+
12614,234,1,148.94,2,1,1,4,Lost,Low Value,0,0,1,<£500
12615,25,9,7924.29,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
12616,427,1,218.26,1,1,1,3,Lost,Low Value,0,0,1,<£500
12617,523,1,339.64,1,1,2,4,Lost,Low Value,0,0,1,<£500
12618,16,1,782.99,5,1,2,8,New Customers,Medium Value,0,0,0,£500-2K
12619,5,14,34381.14,5,5,5,15,Champions,Champions,0,1,0,£10K+
12620,439,1,163.98,1,1,1,3,Lost,Low Value,0,0,1,<£500
12621,75,11,28958.83,4,5,5,14,Champions,Champions,0,1,0,£10K+
12624,207,3,538.43,3,3,2,8,Price Sensitive,Medium Value,0,0,0,£500-2K
12625,101,2,577.1,3,2,2,7,Needs Attention,Medium Value,0,0,0,£500-2K
12626,109,2,1041.61,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
12627,407,2,847.44,1,2,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
12630,15,3,1935.32,5,3,4,12,Loyal Customers,Champions,0,0,0,£500-2K
12635,395,3,1417.84,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12636,203,1,410.75,3,1,2,6,Needs Attention,Medium Value,0,0,0,<£500
12638,350,7,5922.15,2,5,5,12,At Risk,Champions,1,0,0,£5K-10K
12640,319,1,463.94,2,1,2,5,Lost,Low Value,0,0,1,<£500
12641,94,2,1288.43,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
12642,292,3,1629.44,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12644,111,9,11386.59,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
12645,244,1,99.28,2,1,1,4,Lost,Low Value,0,0,1,<£500
12646,491,4,4417.86,1,4,4,9,At Risk,High Value,1,0,0,£2K-5K
12647,13,6,6798.3,5,4,5,14,Champions,Champions,0,1,0,£5K-10K
12649,622,1,89.64,1,1,1,3,Lost,Low Value,0,0,1,<£500
12650,368,3,1269.05,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12651,45,2,1192.22,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12652,635,3,2279.82,1,3,4,8,At Risk,Medium Value,1,0,0,£2K-5K
12656,148,3,1005.43,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12657,251,1,265.22,2,1,1,4,Lost,Low Value,0,0,1,<£500
12659,77,23,58392.82,4,5,5,14,Champions,Champions,0,1,0,£10K+
12662,168,9,13174.13,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
12663,62,2,818.83,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12665,367,1,254.37,2,1,1,4,Lost,Low Value,0,0,1,<£500
12666,11,26,66375.42,5,5,5,15,Champions,Champions,0,1,0,£10K+
12667,354,2,1064.31,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12668,164,3,1606.12,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12669,404,1,553.77,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
12670,444,1,90.36,1,1,1,3,Lost,Low Value,0,0,1,<£500
12672,435,1,766.18,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
12674,300,1,274.32,2,1,1,4,Lost,Low Value,0,0,1,<£500
12675,488,2,1591.09,1,2,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
12676,33,8,6623.74,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12679,229,2,1147.74,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12681,303,3,1729.1,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12682,290,2,213.87,2,2,1,5,Lost,Low Value,0,0,1,<£500
12684,678,1,65.45,1,1,1,3,Lost,Low Value,0,0,1,<£500
12686,215,1,102.6,2,1,1,4,Lost,Low Value,0,0,1,<£500
12687,38,3,1448.56,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12689,45,7,6248.66,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12690,44,3,1122.83,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12691,410,1,90.55,1,1,1,3,Lost,Low Value,0,0,1,<£500
12692,435,3,2511.48,1,3,4,8,At Risk,Medium Value,1,0,0,£2K-5K
12693,633,1,23.35,1,1,1,3,Lost,Low Value,0,0,1,<£500
12694,596,1,312.41,1,1,2,4,Lost,Low Value,0,0,1,<£500
12695,722,1,167.76,1,1,1,3,Lost,Low Value,0,0,1,<£500
12696,653,1,118.98,1,1,1,3,Lost,Low Value,0,0,1,<£500
12697,158,4,1364.35,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12699,28,4,2342.74,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
12700,37,3,1066.09,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12701,278,1,503.26,2,1,2,5,Lost,Low Value,0,0,1,£500-2K
12702,5,2,878.08,5,2,3,10,New Customers,High Value,0,0,0,£500-2K
12703,18,21,54595.98,5,5,5,15,Champions,Champions,0,1,0,£10K+
12704,250,1,127.38,2,1,1,4,Lost,Low Value,0,0,1,<£500
12705,674,1,533.14,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
12706,239,3,1215.98,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12708,475,1,72.8,1,1,1,3,Lost,Low Value,0,0,1,<£500
12710,348,4,3520.19,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
12711,84,2,89.82,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
12713,241,1,28.05,2,1,1,4,Lost,Low Value,0,0,1,<£500
12715,363,3,1348.65,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12716,60,10,8417.51,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12717,224,2,1095.55,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12718,110,2,910.09,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
12720,237,2,1553.96,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12723,187,3,1825.72,3,3,4,10,Loyal Customers,High Value,0,0,0,£500-2K
12724,77,2,1328.7,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12727,289,3,1725.51,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12728,492,1,203.01,1,1,1,3,Lost,Low Value,0,0,1,<£500
12729,352,1,97.72,2,1,1,4,Lost,Low Value,0,0,1,<£500
12730,724,1,354.15,1,1,2,4,Lost,Low Value,0,0,1,<£500
12731,10,1,762.49,5,1,2,8,New Customers,Medium Value,0,0,0,£500-2K
12732,226,1,213.73,2,1,1,4,Lost,Low Value,0,0,1,<£500
12733,82,5,6605.46,4,4,5,13,Champions,Champions,0,1,0,£5K-10K
12734,40,18,45898.11,4,5,5,14,Champions,Champions,0,1,0,£10K+
12735,75,3,1730.87,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12736,98,2,400.64,3,2,2,7,Needs Attention,Medium Value,0,0,0,<£500
12738,20,4,2239.92,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
12739,30,4,1340.14,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
12740,34,8,8816.45,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12741,19,4,1876.2,5,4,4,13,Champions,Champions,0,1,0,£500-2K
12743,159,4,3368.72,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12744,43,2,1198.6,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12745,428,1,120.2,1,1,1,3,Lost,Low Value,0,0,1,<£500
12747,442,1,1158.09,1,1,3,5,Needs Attention,Low Value,0,0,0,£500-2K
12748,413,1,214.98,1,1,1,3,Lost,Low Value,0,0,1,<£500
12750,724,1,308.7,1,1,2,4,Lost,Low Value,0,0,1,<£500
12751,21,9,10132.75,5,5,5,15,Champions,Champions,0,1,0,£10K+
12752,616,1,158.52,1,1,1,3,Lost,Low Value,0,0,1,<£500
12753,337,4,5576.05,2,4,4,10,At Risk,High Value,1,0,0,£5K-10K
12755,490,1,188.48,1,1,1,3,Lost,Low Value,0,0,1,<£500
12756,335,1,270.28,2,1,1,4,Lost,Low Value,0,0,1,<£500
12758,1,16,35313.35,5,5,5,15,Champions,Champions,0,1,0,£10K+
12760,34,4,2156.19,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
12761,439,3,1305.36,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
12762,27,11,11660.86,5,5,5,15,Champions,Champions,0,1,0,£10K+
12764,15,4,3674.32,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
12765,8,3,3497.06,5,3,4,12,Loyal Customers,Champions,0,0,0,£2K-5K
12766,349,3,833.6,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12767,227,1,9.79,2,1,1,4,Lost,Low Value,0,0,1,<£500
12768,604,1,78.65,1,1,1,3,Lost,Low Value,0,0,1,<£500
12769,44,5,5278.52,4,4,4,12,Champions,Champions,0,1,0,£5K-10K
12770,11,3,1737.4,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
12771,59,5,1845.81,4,4,4,12,Champions,Champions,0,1,0,£500-2K
12772,189,3,1974.7,3,3,4,10,Loyal Customers,High Value,0,0,0,£500-2K
12773,130,1,795.09,3,1,2,6,Needs Attention,Medium Value,0,0,0,£500-2K
12775,463,1,861.31,1,1,3,5,Needs Attention,Low Value,0,0,0,£500-2K
12776,98,2,1490.23,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
12777,684,1,89.16,1,1,1,3,Lost,Low Value,0,0,1,<£500
12781,506,2,1707.89,1,2,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
12782,36,8,11482.36,4,5,5,14,Champions,Champions,0,1,0,£10K+
12783,230,2,915.92,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12784,74,2,1076.99,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12785,56,1,214.63,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
12786,507,1,101.92,1,1,1,3,Lost,Low Value,0,0,1,<£500
12791,42,2,567.57,4,2,2,8,New Customers,Medium Value,0,0,0,£500-2K
12792,79,3,2815.86,4,3,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12793,104,1,40.94,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
12794,2,16,43821.35,5,5,5,15,Champions,Champions,0,1,0,£10K+
12795,361,2,593.11,2,2,2,6,Lost,Medium Value,0,0,1,£500-2K
12796,29,4,1831.67,5,4,4,13,Champions,Champions,0,1,0,£500-2K
12798,375,2,243.28,2,2,1,5,Lost,Low Value,0,0,1,<£500
12799,183,1,564.72,3,1,2,6,Needs Attention,Medium Value,0,0,0,£500-2K
12801,25,2,810.2,5,2,2,9,New Customers,High Value,0,0,0,£500-2K
12802,135,5,1594.52,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12803,9,1,381.49,5,1,2,8,New Customers,Medium Value,0,0,0,<£500
12804,502,1,150.36,1,1,1,3,Lost,Low Value,0,0,1,<£500
12806,689,1,294.5,1,1,2,4,Lost,Low Value,0,0,1,<£500
12807,626,1,182.91,1,1,1,3,Lost,Low Value,0,0,1,<£500
12810,441,4,6232.13,1,4,5,10,At Risk,High Value,1,0,0,£5K-10K
12811,141,1,22.08,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
12812,353,1,85.5,2,1,1,4,Lost,Low Value,0,0,1,<£500
12813,19,3,853.63,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
12815,36,3,792.25,4,3,2,9,Price Sensitive,High Value,0,0,0,£500-2K
12818,67,1,51.76,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
12819,588,1,25.52,1,1,1,3,Lost,Low Value,0,0,1,<£500
12821,382,5,3676.34,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
12822,55,2,1638.48,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12823,373,3,1554.03,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12824,125,2,1494.44,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
12825,110,8,6693.97,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
12827,26,3,1873.01,5,3,4,12,Loyal Customers,Champions,0,0,0,£500-2K
12828,91,3,1050.13,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12829,227,1,517.81,2,1,2,5,Lost,Low Value,0,0,1,£500-2K
12830,78,6,4419.53,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
12833,3,1,190.47,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
12834,3,9,11648.26,5,5,5,15,Champions,Champions,0,1,0,£10K+
12835,716,1,126.39,1,1,1,3,Lost,Low Value,0,0,1,<£500
12837,2,1,195.8,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
12838,172,4,3605.74,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12839,700,1,373.8,1,1,2,4,Lost,Low Value,0,0,1,<£500
12841,604,1,86.06,1,1,1,3,Lost,Low Value,0,0,1,<£500
12843,282,3,1856.4,2,3,4,9,At Risk,High Value,1,0,0,£500-2K
12844,426,1,75.9,1,1,1,3,Lost,Low Value,0,0,1,<£500
12845,10,26,66465.86,5,5,5,15,Champions,Champions,0,1,0,£10K+
12846,595,1,160.2,1,1,1,3,Lost,Low Value,0,0,1,<£500
12847,15,9,8644.12,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
12848,581,3,1442.06,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
12849,159,4,2331.36,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12850,624,1,453.1,1,1,2,4,Lost,Low Value,0,0,1,<£500
12851,140,4,4327.76,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12854,46,5,5793.44,4,4,4,12,Champions,Champions,0,1,0,£5K-10K
12855,2,6,6335.99,5,4,5,14,Champions,Champions,0,1,0,£5K-10K
12856,126,5,5661.98,3,4,4,11,Loyal Customers,High Value,0,0,0,£5K-10K
12859,130,3,1175.38,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12860,14,6,6510.74,5,4,5,14,Champions,Champions,0,1,0,£5K-10K
12861,356,1,269.54,2,1,1,4,Lost,Low Value,0,0,1,<£500
12865,67,8,8910.05,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12866,38,7,7898.76,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12867,11,20,58638.62,5,5,5,15,Champions,Champions,0,1,0,£10K+
12868,197,2,1195.54,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
12869,154,7,7808.08,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
12870,421,1,625.77,1,1,2,4,Lost,Low Value,0,0,1,£500-2K
12871,187,5,2114.24,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12875,350,1,96.2,2,1,1,4,Lost,Low Value,0,0,1,<£500
12876,80,6,6812.24,4,4,5,13,Champions,Champions,0,1,0,£5K-10K
12877,390,1,896.57,2,1,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
12878,47,3,3079.02,4,3,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12880,287,3,1274.41,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12882,332,2,1153.37,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12883,89,4,1607.05,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12885,129,14,38308.74,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
12886,516,1,134.31,1,1,1,3,Lost,Low Value,0,0,1,<£500
12887,42,1,86.5,4,1,1,6,New Customers,Medium Value,0,0,0,<£500
12891,201,5,6493.89,3,4,5,12,Loyal Customers,Champions,0,0,0,£5K-10K
12894,532,1,37.95,1,1,1,3,Lost,Low Value,0,0,1,<£500
12895,61,9,7266.17,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12896,477,1,6.63,1,1,1,3,Lost,Low Value,0,0,1,<£500
12899,19,3,1180.98,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
12900,45,11,38023.55,4,5,5,14,Champions,Champions,0,1,0,£10K+
12901,27,4,2719.83,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
12903,110,1,174.48,3,1,1,5,Needs Attention,Low Value,0,0,0,<£500
12904,154,2,562.69,3,2,2,7,Needs Attention,Medium Value,0,0,0,£500-2K
12905,131,6,7760.57,3,4,5,12,Loyal Customers,Champions,0,0,0,£5K-10K
12906,640,2,1357.62,1,2,3,6,Needs Attention,Medium Value,0,0,0,£500-2K
12907,15,3,1889.43,5,3,4,12,Loyal Customers,Champions,0,0,0,£500-2K
12909,487,1,301.1,1,1,2,4,Lost,Low Value,0,0,1,<£500
12910,30,2,925.1,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12911,3,2,345.02,5,2,2,9,New Customers,High Value,0,0,0,<£500
12912,117,7,7738.14,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
12914,502,3,2112.18,1,3,4,8,At Risk,Medium Value,1,0,0,£2K-5K
12915,479,1,104.36,1,1,1,3,Lost,Low Value,0,0,1,<£500
12916,145,3,1570.49,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12917,280,1,72.9,2,1,1,4,Lost,Low Value,0,0,1,<£500
12919,499,1,71.55,1,1,1,3,Lost,Low Value,0,0,1,<£500
12920,58,3,1193.27,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12921,304,3,1154.74,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
12922,9,12,10958.97,5,5,5,15,Champions,Champions,0,1,0,£10K+
12923,512,1,305.79,1,1,2,4,Lost,Low Value,0,0,1,<£500
12924,8,18,48496.27,5,5,5,15,Champions,Champions,0,1,0,£10K+
12925,467,2,556.3,1,2,2,5,Lost,Low Value,0,0,1,£500-2K
12929,210,5,2206.51,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
12930,85,7,8919.23,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12933,373,1,594.22,2,1,2,5,Lost,Low Value,0,0,1,£500-2K
12934,33,3,894.72,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
12937,277,4,1763.33,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
12939,24,9,10238.69,5,5,5,15,Champions,Champions,0,1,0,£10K+
12940,34,9,7480.29,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12944,9,12,36767.97,5,5,5,15,Champions,Champions,0,1,0,£10K+
12946,185,3,1702.6,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
12947,269,5,2982.25,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
12948,569,1,146.1,1,1,1,3,Lost,Low Value,0,0,1,<£500
12949,302,2,1894.56,2,2,4,8,Needs Attention,Medium Value,0,0,0,£500-2K
12952,30,2,2368.84,4,2,4,10,New Customers,High Value,0,0,0,£2K-5K
12953,56,8,7238.02,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
12954,172,4,4932.16,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12955,13,4,3697.0,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
12958,14,16,40666.37,5,5,5,15,Champions,Champions,0,1,0,£10K+
12959,6,25,68092.28,5,5,5,15,Champions,Champions,0,1,0,£10K+
12962,378,2,1524.47,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
12963,31,2,1382.68,4,2,3,9,New Customers,High Value,0,0,0,£500-2K
12965,697,1,969.93,1,1,3,5,Needs Attention,Low Value,0,0,0,£500-2K
12966,143,19,50605.65,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
12967,52,1,299.37,4,1,2,7,New Customers,Medium Value,0,0,0,<£500
12972,531,3,1142.85,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
12973,23,1,236.59,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
12974,23,12,7839.86,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
12975,322,7,7508.39,2,5,5,12,At Risk,Champions,1,0,0,£5K-10K
12976,83,1,618.0,4,1,2,7,New Customers,Medium Value,0,0,0,£500-2K
12980,146,7,5419.76,3,5,4,12,Loyal Customers,Champions,0,0,0,£5K-10K
12981,36,4,3354.04,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
12983,26,1,112.71,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
12984,586,1,47.0,1,1,1,3,Lost,Low Value,0,0,1,<£500
12986,315,1,104.91,2,1,1,4,Lost,Low Value,0,0,1,<£500
12988,44,4,4143.21,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
12989,525,2,354.08,1,2,2,5,Lost,Low Value,0,0,1,<£500
12992,435,1,24.22,1,1,1,3,Lost,Low Value,0,0,1,<£500
12993,144,4,2709.33,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
12995,80,15,44025.66,4,5,5,14,Champions,Champions,0,1,0,£10K+
12996,29,1,85.75,5,1,1,7,New Customers,Medium Value,0,0,0,<£500
12997,13,7,7895.11,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
12998,496,1,265.65,1,1,1,3,Lost,Low Value,0,0,1,<£500
12999,10,7,6084.16,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
13000,554,4,1533.14,1,4,3,8,At Risk,Medium Value,1,0,0,£500-2K
13001,368,2,408.98,2,2,2,6,Lost,Medium Value,0,0,1,<£500
