CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15079,92,10,9664.79,3,5,5,355,13,Loyal Customers
15081,84,6,7055.68,4,5,5,455,14,Champions
15082,89,3,1706.15,3,3,3,333,9,Potential Loyal
15083,550,1,209.13,1,2,1,121,4,Lost
15084,723,1,130.91,1,2,1,121,4,Lost
15086,76,1,141.69,4,2,1,421,7,New Customers
15087,57,3,2036.77,4,3,4,434,11,Loyal Customers
15088,30,5,6117.22,4,4,5,445,13,Champions
15089,577,1,37.6,1,2,1,121,4,Lost
15090,394,1,89.44,2,2,1,221,5,Lost
15091,37,2,110.58,4,3,1,431,8,Price Sensitive
15092,210,3,846.97,2,3,3,233,8,At Risk
15093,24,5,2639.1,5,4,4,544,13,Champions
15094,87,3,867.58,4,3,3,433,10,Potential Loyal
15095,20,19,45758.56,5,5,5,555,15,Champions
15096,159,5,2456.35,3,4,4,344,11,Loyal Customers
15099,199,2,412.19,3,3,2,332,8,Price Sensitive
15100,308,1,596.76,2,2,2,222,6,Lost
15101,4,24,63693.68,5,5,5,555,15,Champions
15103,21,13,36159.29,5,5,5,555,15,Champions
15105,380,2,1127.27,2,3,3,233,8,At Risk
15106,36,3,1516.82,4,3,3,433,10,Potential Loyal
15108,5,20,52456.68,5,5,5,555,15,Champions
15109,705,1,83.58,1,2,1,121,4,Lost
15110,543,1,533.48,1,2,2,122,5,Lost
15112,511,1,277.68,1,2,1,121,4,Lost
15113,333,1,210.7,2,2,1,221,5,Lost
15115,11,23,65631.79,5,5,5,555,15,Champions
15117,4,7,7981.99,5,5,5,555,15,Champions
15118,29,4,2009.26,5,4,4,544,13,Champions
15119,169,2,1135.45,3,3,3,333,9,Potential Loyal
15120,65,11,35804.95,4,5,5,455,14,Champions
15121,41,4,3978.86,4,4,4,444,12,Champions
15124,21,4,3050.45,5,4,4,544,13,Champions
15125,100,5,3801.31,3,4,4,344,11,Loyal Customers
15128,480,1,650.16,1,2,2,122,5,Lost
15129,24,13,38046.87,5,5,5,555,15,Champions
15130,111,4,2198.89,3,4,4,344,11,Loyal Customers
15131,51,6,5509.38,4,5,4,454,13,Champions
15132,6,8,6969.87,5,5,5,555,15,Champions
15133,131,3,1203.65,3,3,3,333,9,Potential Loyal
15134,3,1,416.7,5,2,2,522,9,New Customers
15136,468,2,1579.09,1,3,3,133,7,At Risk
15139,465,1,491.37,1,2,2,122,5,Lost
15140,544,2,430.28,1,3,2,132,6,Price Sensitive
15141,21,3,1688.79,5,3,3,533,11,Potential Loyal
15142,48,3,1854.24,4,3,4,434,11,Loyal Customers
15143,269,2,486.81,2,3,2,232,7,Price Sensitive
15144,159,2,565.98,3,3,2,332,8,Price Sensitive
15147,203,5,1865.02,3,4,4,344,11,Loyal Customers
15149,113,8,6157.52,3,5,5,355,13,Loyal Customers
15150,634,1,449.11,1,2,2,122,5,Lost
15151,260,4,1815.69,2,4,4,244,10,At Risk
15152,46,3,2173.32,4,3,4,434,11,Loyal Customers
15154,1,13,15704.15,5,5,5,555,15,Champions
15155,422,1,114.78,1,2,1,121,4,Lost
15156,354,2,344.47,2,3,2,232,7,Price Sensitive
15158,561,2,844.45,1,3,3,133,7,At Risk
15161,373,2,603.93,2,3,2,232,7,Price Sensitive
15162,210,6,5576.06,2,5,4,254,11,At Risk
15163,57,5,1287.11,4,4,3,443,11,Potential Loyal
15167,84,6,3398.6,4,5,4,454,13,Champions
15168,64,8,8429.62,4,5,5,455,14,Champions
15169,44,18,44001.46,4,5,5,455,14,Champions
15170,117,3,1372.21,3,3,3,333,9,Potential Loyal
15171,229,1,85.13,2,2,1,221,5,Lost
15172,303,1,7.61,2,2,1,221,5,Lost
15173,348,2,380.48,2,3,2,232,7,Price Sensitive
15174,306,1,114.54,2,2,1,221,5,Lost
15175,83,4,2337.14,4,4,4,444,12,Champions
15176,354,1,326.06,2,2,2,222,6,Lost
15177,79,3,1202.77,4,3,3,433,10,Potential Loyal
15178,57,7,7777.31,4,5,5,455,14,Champions
15179,28,9,7324.01,5,5,5,555,15,Champions
15180,70,12,14512.16,4,5,5,455,14,Champions
15181,275,5,4842.23,2,4,4,244,10,At Risk
15182,76,12,30704.13,4,5,5,455,14,Champions
15183,388,1,293.0,2,2,2,222,6,Lost
15184,382,3,1084.7,2,3,3,233,8,At Risk
15186,23,5,6969.12,5,4,5,545,14,Champions
15187,101,3,1843.74,3,3,4,334,10,Loyal Customers
15188,711,1,318.82,1,2,2,122,5,Lost
15189,20,24,60513.25,5,5,5,555,15,Champions
15191,96,12,34818.08,3,5,5,355,13,Loyal Customers
15196,482,1,105.82,1,2,1,121,4,Lost
15197,90,1,412.32,3,2,2,322,7,Needs Attention
15199,50,13,37699.37,4,5,5,455,14,Champions
15200,11,7,8082.55,5,5,5,555,15,Champions
15201,398,1,39.43,1,2,1,121,4,Lost
15202,424,1,33.02,1,2,1,121,4,Lost
15204,123,8,7338.46,3,5,5,355,13,Loyal Customers
15206,269,3,1841.26,2,3,4,234,9,At Risk
15208,34,4,1939.0,4,4,4,444,12,Champions
15209,453,3,1627.81,1,3,3,133,7,At Risk
15210,80,9,10802.34,4,5,5,455,14,Champions
15211,42,1,16.9,4,2,1,421,7,New Customers
15213,170,3,1410.3,3,3,3,333,9,Potential Loyal
15214,180,4,2050.58,3,4,4,344,11,Loyal Customers
15216,109,1,54.23,3,2,1,321,6,Needs Attention
15217,181,2,766.53,3,3,2,332,8,Price Sensitive
15218,15,3,636.37,5,3,2,532,10,Price Sensitive
15220,396,1,100.36,2,2,1,221,5,Lost
15221,350,4,3190.09,2,4,4,244,10,At Risk
15222,462,1,89.08,1,2,1,121,4,Lost
15224,44,20,51974.77,4,5,5,455,14,Champions
15226,48,6,5139.0,4,5,4,454,13,Champions
15227,598,1,53.64,1,2,1,121,4,Lost
15228,306,3,1679.77,2,3,3,233,8,At Risk
15229,48,2,1136.93,4,3,3,433,10,Potential Loyal
15231,126,3,666.22,3,3,2,332,8,Price Sensitive
15232,268,1,121.2,2,2,1,221,5,Lost
15233,30,11,30419.06,4,5,5,455,14,Champions
15234,5,19,51305.23,5,5,5,555,15,Champions
15236,208,1,652.55,3,2,2,322,7,Needs Attention
15237,88,2,3815.45,3,3,4,334,10,Loyal Customers
15238,24,12,12027.9,5,5,5,555,15,Champions
15239,15,3,1437.05,5,3,3,533,11,Potential Loyal
15242,88,8,8959.4,3,5,5,355,13,Loyal Customers
15243,42,10,11302.53,4,5,5,455,14,Champions
15245,540,2,689.0,1,3,2,132,6,Price Sensitive
15248,495,1,36.24,1,2,1,121,4,Lost
15249,124,3,3632.79,3,3,4,334,10,Loyal Customers
15251,731,1,302.08,1,2,2,122,5,Lost
15253,728,1,1161.52,1,2,3,123,6,Needs Attention
15254,90,2,944.8,3,3,3,333,9,Potential Loyal
15255,236,8,8007.08,2,5,5,255,12,At Risk
15257,12,2,399.33,5,3,2,532,10,Price Sensitive
15258,432,1,845.37,1,2,3,123,6,Needs Attention
15259,13,4,1580.93,5,4,3,543,12,Potential Loyal
15263,58,6,6949.12,4,5,5,455,14,Champions
15264,188,3,2195.89,3,3,4,334,10,Loyal Customers
15265,35,9,12075.91,4,5,5,455,14,Champions
15266,111,1,115.2,3,2,1,321,6,Needs Attention
15269,731,2,1194.64,1,3,3,133,7,At Risk
15271,34,5,7102.43,4,4,5,445,13,Champions
15273,72,6,7369.52,4,5,5,455,14,Champions
15275,573,1,17.3,1,2,1,121,4,Lost
15278,216,8,5778.92,2,5,4,254,11,At Risk
15279,1,23,63908.35,5,5,5,555,15,Champions
15281,103,1,606.79,3,2,2,322,7,Needs Attention
15282,603,4,2694.69,1,4,4,144,9,At Risk
15283,261,1,565.22,2,2,2,222,6,Lost
15285,30,18,47725.74,4,5,5,455,14,Champions
15286,603,1,532.92,1,2,2,122,5,Lost
15287,22,8,20250.36,5,5,5,555,15,Champions
15288,60,3,2285.31,4,3,4,434,11,Loyal Customers
15291,112,1,184.71,3,2,1,321,6,Needs Attention
15292,24,7,5770.62,5,5,4,554,14,Champions
15295,9,9,12241.91,5,5,5,555,15,Champions
15297,379,1,484.45,2,2,2,222,6,Lost
15299,70,1,240.67,4,2,1,421,7,New Customers
15300,314,1,852.52,2,2,3,223,7,Needs Attention
15301,138,2,650.92,3,3,2,332,8,Price Sensitive
15302,589,1,463.82,1,2,2,122,5,Lost
15303,40,2,1673.8,4,3,3,433,10,Potential Loyal
15304,640,1,950.97,1,2,3,123,6,Needs Attention
15305,589,1,80.7,1,2,1,121,4,Lost
15306,722,1,63.88,1,2,1,121,4,Lost
15307,444,3,2095.54,1,3,4,134,8,At Risk
15311,608,1,104.0,1,2,1,121,4,Lost
15312,469,3,1375.89,1,3,3,133,7,At Risk
15313,20,2,1021.64,5,3,3,533,11,Potential Loyal
15314,32,4,3505.86,4,4,4,444,12,Champions
15315,2,1,751.57,5,2,2,522,9,New Customers
15316,246,2,1088.96,2,3,3,233,8,At Risk
15319,56,9,10722.97,4,5,5,455,14,Champions
15320,181,1,125.16,3,2,1,321,6,Needs Attention
15321,369,1,271.38,2,2,1,221,5,Lost
15322,33,3,2890.49,4,3,4,434,11,Loyal Customers
15324,80,1,44.66,4,2,1,421,7,New Customers
15325,157,5,3561.36,3,4,4,344,11,Loyal Customers
15326,402,1,31.95,1,2,1,121,4,Lost
15327,471,1,968.7,1,2,3,123,6,Needs Attention
15328,354,1,149.11,2,2,1,221,5,Lost
15329,193,8,23559.28,3,5,5,355,13,Loyal Customers
15331,17,3,741.63,5,3,2,532,10,Price Sensitive
15333,337,2,1458.32,2,3,3,233,8,At Risk
15336,451,1,739.86,1,2,2,122,5,Lost
15337,646,1,297.62,1,2,2,122,5,Lost
15338,159,2,709.14,3,3,2,332,8,Price Sensitive
15340,149,3,979.65,3,3,3,333,9,Potential Loyal
15343,201,2,1081.14,3,3,3,333,9,Potential Loyal
15344,147,4,2512.9,3,4,4,344,11,Loyal Customers
15345,22,2,542.6,5,3,2,532,10,Price Sensitive
15350,69,2,951.91,4,3,3,433,10,Potential Loyal
15351,158,1,288.82,3,2,1,321,6,Needs Attention
15352,407,3,1673.99,1,3,3,133,7,At Risk
15353,126,7,8398.9,3,5,5,355,13,Loyal Customers
15354,4,2,512.27,5,3,2,532,10,Price Sensitive
15355,67,7,5989.6,4,5,5,455,14,Champions
15356,125,2,1896.52,3,3,4,334,10,Loyal Customers
15361,503,2,768.9,1,3,2,132,6,Price Sensitive
15362,26,17,41977.19,5,5,5,555,15,Champions
15363,53,1,110.79,4,2,1,421,7,New Customers
15364,524,3,1041.29,1,3,3,133,7,At Risk
15365,125,4,5393.2,3,4,4,344,11,Loyal Customers
15366,469,1,289.83,1,2,2,122,5,Lost
15367,6,17,53641.75,5,5,5,555,15,Champions
15369,36,8,9145.37,4,5,5,455,14,Champions
15370,133,6,6477.1,3,5,5,355,13,Loyal Customers
15371,30,5,5221.1,4,4,4,444,12,Champions
15373,589,1,25.88,1,2,1,121,4,Lost
15375,195,2,1087.96,3,3,3,333,9,Potential Loyal
15376,392,1,274.21,2,2,1,221,5,Lost
15377,632,1,458.12,1,2,2,122,5,Lost
15378,433,2,670.36,1,3,2,132,6,Price Sensitive
15380,191,1,581.3,3,2,2,322,7,Needs Attention
15381,411,1,778.4,1,2,2,122,5,Lost
15383,29,8,6837.86,5,5,5,555,15,Champions
15385,67,8,24560.4,4,5,5,455,14,Champions
15386,68,4,1555.46,4,4,3,443,11,Potential Loyal
15387,52,3,837.51,4,3,3,433,10,Potential Loyal
15391,371,3,1799.78,2,3,4,234,9,At Risk
15396,687,1,63.83,1,2,1,121,4,Lost
15397,404,1,18.7,1,2,1,121,4,Lost
15398,61,4,1185.55,4,4,3,443,11,Potential Loyal
15399,352,2,1654.38,2,3,3,233,8,At Risk
15400,112,5,2043.99,3,4,4,344,11,Loyal Customers
15401,48,7,7187.5,4,5,5,455,14,Champions
15402,160,4,3876.69,3,4,4,344,11,Loyal Customers
15403,3,8,6933.47,5,5,5,555,15,Champions
15404,235,1,146.43,2,2,1,221,5,Lost
15407,178,1,3.07,3,2,1,321,6,Needs Attention
15408,69,7,6151.89,4,5,5,455,14,Champions
15411,164,3,1178.98,3,3,3,333,9,Potential Loyal
15412,210,1,63.64,2,2,1,221,5,Lost
15414,18,2,39.1,5,3,1,531,9,Price Sensitive
15416,50,5,3910.51,4,4,4,444,12,Champions
15417,22,4,4949.65,5,4,4,544,13,Champions
15418,349,2,1283.57,2,3,3,233,8,At Risk
15419,384,1,380.0,2,2,2,222,6,Lost
15422,217,2,1384.85,2,3,3,233,8,At Risk
15423,16,16,44426.58,5,5,5,555,15,Champions
15425,637,1,316.16,1,2,2,122,5,Lost
15426,38,12,9326.62,4,5,5,455,14,Champions
15427,101,3,1207.91,3,3,3,333,9,Potential Loyal
15430,422,1,306.73,1,2,2,122,5,Lost
15431,247,2,1065.55,2,3,3,233,8,At Risk
15433,222,1,301.35,2,2,2,222,6,Lost
15434,47,5,1913.65,4,4,4,444,12,Champions
15435,45,3,1954.0,4,3,4,434,11,Loyal Customers
15437,353,1,501.79,2,2,2,222,6,Lost
15438,44,13,10517.3,4,5,5,455,14,Champions
15439,712,1,291.95,1,2,2,122,5,Lost
15440,75,4,1892.07,4,4,4,444,12,Champions
15441,20,1,261.38,5,2,1,521,8,New Customers
15442,6,3,4078.32,5,3,4,534,12,Loyal Customers
15444,273,2,613.21,2,3,2,232,7,Price Sensitive
15445,88,15,47590.79,3,5,5,355,13,Loyal Customers
15446,84,9,8955.17,4,5,5,455,14,Champions
15449,285,1,436.74,2,2,2,222,6,Lost
15450,535,1,135.07,1,2,1,121,4,Lost
15451,397,1,47.28,2,2,1,221,5,Lost
15453,175,2,879.1,3,3,3,333,9,Potential Loyal
15454,83,1,28.42,4,2,1,421,7,New Customers
15455,11,7,7090.91,5,5,5,555,15,Champions
15459,85,3,946.29,4,3,3,433,10,Potential Loyal
15460,90,6,5599.6,3,5,4,354,12,Loyal Customers
15463,253,1,376.23,2,2,2,222,6,Lost
15465,8,19,54523.43,5,5,5,555,15,Champions
15466,232,3,2016.59,2,3,4,234,9,At Risk
15468,233,2,532.41,2,3,2,232,7,Price Sensitive
15469,4,3,886.63,5,3,3,533,11,Potential Loyal
15472,130,8,6979.5,3,5,5,355,13,Loyal Customers
15475,61,8,6412.41,4,5,5,455,14,Champions
15477,104,4,1418.41,3,4,3,343,10,Potential Loyal
15478,321,4,1502.32,2,4,3,243,9,At Risk
15481,125,5,4127.85,3,4,4,344,11,Loyal Customers
15482,603,2,1004.92,1,3,3,133,7,At Risk
15483,252,3,1394.09,2,3,3,233,8,At Risk
15484,350,2,822.99,2,3,3,233,8,At Risk
15485,62,2,667.69,4,3,2,432,9,Price Sensitive
15486,92,8,6504.8,3,5,5,355,13,Loyal Customers
15487,33,1,96.45,4,2,1,421,7,New Customers
15488,407,2,933.21,1,3,3,133,7,At Risk
15489,75,3,2695.91,4,3,4,434,11,Loyal Customers
15492,423,1,294.56,1,2,2,122,5,Lost
15493,367,1,360.65,2,2,2,222,6,Lost
15495,21,3,1191.88,5,3,3,533,11,Potential Loyal
15496,165,4,2176.93,3,4,4,344,11,Loyal Customers
15497,640,1,262.26,1,2,1,121,4,Lost
15498,5,26,79071.28,5,5,5,555,15,Champions
15499,198,5,4864.37,3,4,4,344,11,Loyal Customers
15500,8,15,37141.6,5,5,5,555,15,Champions
15501,4,3,4435.06,5,3,4,534,12,Loyal Customers
15502,155,4,4076.86,3,4,4,344,11,Loyal Customers
15504,428,2,661.86,1,3,2,132,6,Price Sensitive
15505,201,3,2329.63,3,3,4,334,10,Loyal Customers
15508,317,1,317.9,2,2,2,222,6,Lost
15509,218,3,1891.56,2,3,4,234,9,At Risk
15511,375,2,850.98,2,3,3,233,8,At Risk
15512,257,2,748.35,2,3,2,232,7,Price Sensitive
15513,428,2,565.69,1,3,2,132,6,Price Sensitive
15514,116,1,269.39,3,2,1,321,6,Needs Attention
15515,144,3,1270.04,3,3,3,333,9,Potential Loyal
15516,705,1,222.88,1,2,1,121,4,Lost
15517,302,1,372.62,2,2,2,222,6,Lost
15519,272,5,4575.09,2,4,4,244,10,At Risk
15520,207,4,3408.46,3,4,4,344,11,Loyal Customers
15521,27,6,2683.05,5,5,4,554,14,Champions
15525,148,3,1093.34,3,3,3,333,9,Potential Loyal
15526,21,8,6613.95,5,5,5,555,15,Champions
15527,24,5,4963.93,5,4,4,544,13,Champions
15528,132,1,818.94,3,2,3,323,8,Potential Loyal
15529,87,8,4929.55,4,5,4,454,13,Champions
15530,29,10,10630.1,5,5,5,555,15,Champions
15531,366,1,23.52,2,2,1,221,5,Lost
15532,10,16,37903.26,5,5,5,555,15,Champions
15533,498,1,315.46,1,2,2,122,5,Lost
15534,141,4,2211.11,3,4,4,344,11,Loyal Customers
15535,86,1,3.44,4,2,1,421,7,New Customers
15536,51,2,371.18,4,3,2,432,9,Price Sensitive
15537,107,2,687.97,3,3,2,332,8,Price Sensitive
15538,19,5,3597.62,5,4,4,544,13,Champions
15541,30,5,5339.79,4,4,4,444,12,Champions
15542,69,4,4438.04,4,4,4,444,12,Champions
15544,100,5,3995.05,3,4,4,344,11,Loyal Customers
15545,194,1,341.67,3,2,2,322,7,Needs Attention
15546,247,5,3224.19,2,4,4,244,10,At Risk
15547,26,10,6562.22,5,5,5,555,15,Champions
15548,560,1,97.28,1,2,1,121,4,Lost
15550,672,1,270.19,1,2,1,121,4,Lost
15551,694,1,311.07,1,2,2,122,5,Lost
15553,317,1,31.43,2,2,1,221,5,Lost
15554,169,9,6954.01,3,5,5,355,13,Loyal Customers
15555,359,1,360.84,2,2,2,222,6,Lost
15557,115,1,172.33,3,2,1,321,6,Needs Attention
15558,324,1,102.14,2,2,1,221,5,Lost
15559,1,7,8062.45,5,5,5,555,15,Champions
15560,14,1,116.71,5,2,1,521,8,New Customers
15561,454,1,456.25,1,2,2,122,5,Lost
15562,52,11,29498.71,4,5,5,455,14,Champions
15563,141,1,898.59,3,2,3,323,8,Potential Loyal
15564,199,3,1802.34,3,4,4,344,11,Loyal Customers
15565,101,1,67.4,3,2,1,321,6,Needs Attention
15566,18,4,2825.98,5,4,4,544,13,Champions
15567,456,1,377.45,1,2,2,122,5,Lost
15569,3,2,35.06,5,3,1,531,9,Price Sensitive
15572,17,18,49037.94,5,5,5,555,15,Champions
15573,289,1,183.14,2,2,1,221,5,Lost
15574,52,3,811.72,4,4,2,442,10,Price Sensitive
15576,324,2,693.69,2,3,2,232,7,Price Sensitive
15579,706,1,463.68,1,2,2,122,5,Lost
15580,9,4,4064.85,5,4,4,544,13,Champions
15581,10,9,9784.05,5,5,5,555,15,Champions
15582,723,1,292.42,1,2,2,122,5,Lost
15583,108,15,36058.33,3,5,5,355,13,Loyal Customers
15585,26,22,56365.75,5,5,5,555,15,Champions
15586,489,2,316.84,1,3,2,132,6,Price Sensitive
15587,318,2,748.05,2,3,2,232,7,Price Sensitive
15588,709,1,30.9,1,2,1,121,4,Lost
15590,133,3,1474.33,3,4,3,343,10,Potential Loyal
15591,31,8,9233.73,4,5,5,455,14,Champions
15592,12,9,9136.1,5,5,5,555,15,Champions
15594,500,1,271.29,1,2,1,121,4,Lost
15595,689,1,549.49,1,2,2,122,5,Lost
15597,475,2,864.71,1,3,3,133,7,At Risk
15598,99,1,654.71,3,2,2,322,7,Needs Attention
15599,151,15,43727.77,3,5,5,355,13,Loyal Customers
15600,184,3,1767.65,3,4,3,343,10,Potential Loyal
15603,221,2,290.11,2,3,2,232,7,Price Sensitive
15604,96,2,179.43,3,3,1,331,7,Price Sensitive
15606,243,3,1348.04,2,4,3,243,9,At Risk
15607,29,8,24070.58,5,5,5,555,15,Champions
15608,91,6,6172.94,3,5,5,355,13,Loyal Customers
15611,710,1,173.18,1,2,1,121,4,Lost
15612,191,9,8011.15,3,5,5,355,13,Loyal Customers
15613,385,4,4236.11,2,4,4,244,10,At Risk
15616,267,1,50.05,2,2,1,221,5,Lost
15618,45,7,20012.5,4,5,5,455,14,Champions
15620,436,1,161.16,1,2,1,121,4,Lost
15621,332,3,1068.3,2,4,3,243,9,At Risk
15622,285,2,252.2,2,3,1,231,6,Price Sensitive
15624,81,19,57678.74,4,5,5,455,14,Champions
15625,40,3,2367.64,4,4,4,444,12,Champions
15626,3,5,6288.78,5,4,5,545,14,Champions
15627,365,3,1333.78,2,4,3,243,9,At Risk
15628,576,2,1764.04,1,3,3,133,7,At Risk
15629,254,1,43.7,2,2,1,221,5,Lost
15630,76,4,1280.18,4,4,3,443,11,Potential Loyal
15631,212,3,1512.41,2,4,3,243,9,At Risk
15632,23,14,35398.01,5,5,5,555,15,Champions
15633,587,1,306.36,1,2,2,122,5,Lost
15634,147,3,1235.32,3,4,3,343,10,Potential Loyal
15635,92,3,704.08,3,4,2,342,9,Price Sensitive
15637,217,1,682.73,2,2,2,222,6,Lost
15639,227,3,1612.91,2,4,3,243,9,At Risk
15640,35,12,12190.5,4,5,5,455,14,Champions
15642,622,2,1047.04,1,3,3,133,7,At Risk
15643,398,2,1707.29,1,3,3,133,7,At Risk
15644,13,5,4306.43,5,4,4,544,13,Champions
15646,14,5,4610.58,5,4,4,544,13,Champions
15649,428,3,1046.79,1,4,3,143,8,At Risk
15653,283,1,42.32,2,2,1,221,5,Lost
15654,439,1,134.42,1,2,1,121,4,Lost
15655,179,2,399.5,3,3,2,332,8,Price Sensitive
15657,419,1,411.44,1,2,2,122,5,Lost
15658,723,1,56.43,1,2,1,121,4,Lost
15659,155,2,507.38,3,3,2,332,8,Price Sensitive
15661,30,1,60.75,4,2,1,421,7,New Customers
15662,123,5,6022.42,3,4,5,345,12,Loyal Customers
15667,46,16,36397.28,4,5,5,455,14,Champions
15668,222,3,1103.61,2,4,3,243,9,At Risk
15669,113,2,502.8,3,3,2,332,8,Price Sensitive
15671,56,5,12933.02,4,4,5,445,13,Champions
15674,18,8,5959.27,5,5,5,555,15,Champions
15675,481,2,892.35,1,3,3,133,7,At Risk
15676,349,2,885.38,2,3,3,233,8,At Risk
15678,54,1,762.88,4,2,2,422,8,New Customers
15679,90,4,2551.49,3,4,4,344,11,Loyal Customers
15681,65,5,3910.63,4,4,4,444,12,Champions
15682,356,2,534.7,2,3,2,232,7,Price Sensitive
15683,71,3,505.2,4,4,2,442,10,Price Sensitive
15684,389,2,632.38,2,3,2,232,7,Price Sensitive
15685,426,1,214.8,1,2,1,121,4,Lost
15686,104,2,923.69,3,3,3,333,9,Potential Loyal
15687,410,1,261.8,1,2,1,121,4,Lost
15688,441,1,32.69,1,2,1,121,4,Lost
15689,26,6,4456.82,5,5,4,554,14,Champions
15690,178,7,7535.18,3,5,5,355,13,Loyal Customers
15691,453,2,504.29,1,3,2,132,6,Price Sensitive
15694,28,1,121.02,5,2,1,521,8,New Customers
15695,728,1,550.3,1,2,2,122,5,Lost
15696,488,2,1961.55,1,3,4,134,8,At Risk
15697,102,6,2580.51,3,5,4,354,12,Loyal Customers
15699,208,2,770.16,3,3,2,332,8,Price Sensitive
15701,253,6,5965.11,2,5,5,255,12,At Risk
15704,97,2,1898.78,3,3,4,334,10,Loyal Customers
15705,42,3,863.22,4,4,3,443,11,Potential Loyal
15707,39,3,1045.83,4,4,3,443,11,Potential Loyal
15708,495,1,487.74,1,2,2,122,5,Lost
15709,130,7,7542.11,3,5,5,355,13,Loyal Customers
15711,195,2,2497.09,3,3,4,334,10,Loyal Customers
15713,183,1,267.33,3,2,1,321,6,Needs Attention
15715,60,1,62.7,4,2,1,421,7,New Customers
15717,443,4,1487.38,1,4,3,143,8,At Risk
15720,105,2,1263.71,3,3,3,333,9,Potential Loyal
15722,338,1,151.8,2,2,1,221,5,Lost
15723,225,2,107.76,2,3,1,231,6,Price Sensitive
15724,10,2,1487.89,5,3,3,533,11,Potential Loyal
15725,94,2,894.96,3,3,3,333,9,Potential Loyal
15726,47,11,27650.69,4,5,5,455,14,Champions
15727,523,4,1501.92,1,4,3,143,8,At Risk
15728,50,1,102.85,4,2,1,421,7,New Customers
15729,270,1,209.5,2,2,1,221,5,Lost
15730,55,4,1908.94,4,4,4,444,12,Champions
15732,298,2,983.82,2,3,3,233,8,At Risk
15733,131,5,3280.99,3,4,4,344,11,Loyal Customers
15734,58,6,5125.35,4,5,4,454,13,Champions
15735,117,20,57605.12,3,5,5,355,13,Loyal Customers
15737,648,1,97.5,1,2,1,121,4,Lost
15738,134,1,131.13,3,2,1,321,6,Needs Attention
15739,221,2,2634.58,2,3,4,234,9,At Risk
15740,190,1,67.76,3,2,1,321,6,Needs Attention
15741,124,5,2032.84,3,4,4,344,11,Loyal Customers
15742,2,3,1116.04,5,4,3,543,12,Potential Loyal
15743,39,20,59463.0,4,5,5,455,14,Champions
15744,28,5,5282.66,5,4,4,544,13,Champions
15745,53,3,1375.4,4,4,3,443,11,Potential Loyal
15746,60,9,8429.31,4,5,5,455,14,Champions
15748,344,2,722.73,2,3,2,232,7,Price Sensitive
15749,63,4,2395.79,4,4,4,444,12,Champions
15750,146,7,7125.58,3,5,5,355,13,Loyal Customers
15752,22,13,12342.73,5,5,5,555,15,Champions
15755,628,2,1393.99,1,3,3,133,7,At Risk
15756,164,3,1042.81,3,4,3,343,10,Potential Loyal
15757,14,26,72159.82,5,5,5,555,15,Champions
15758,376,1,216.92,2,2,1,221,5,Lost
15759,5,6,2968.0,5,5,4,554,14,Champions
15760,13,4,2671.82,5,4,4,544,13,Champions
15761,13,3,2191.4,5,4,4,544,13,Champions
15762,371,1,65.08,2,2,1,221,5,Lost
15764,81,5,5017.22,4,4,4,444,12,Champions
15765,132,1,74.27,3,2,1,321,6,Needs Attention
15766,428,1,98.67,1,2,1,121,4,Lost
15768,161,8,9125.96,3,5,5,355,13,Loyal Customers
15769,515,2,266.42,1,3,1,131,5,Price Sensitive
15770,95,2,256.68,3,3,1,331,7,Price Sensitive
15771,3,6,6373.25,5,5,5,555,15,Champions
15772,716,1,8.12,1,2,1,121,4,Lost
15773,393,3,1577.09,2,4,3,243,9,At Risk
15775,45,3,3043.25,4,4,4,444,12,Champions
15776,13,1,138.26,5,2,1,521,8,New Customers
15777,214,4,1256.76,2,4,3,243,9,At Risk
15779,128,2,836.82,3,3,3,333,9,Potential Loyal
15782,643,1,328.5,1,2,2,122,5,Lost
15785,205,4,2026.84,3,4,4,344,11,Loyal Customers
15786,356,2,1487.72,2,3,3,233,8,At Risk
15787,104,2,88.75,3,3,1,331,7,Price Sensitive
15788,13,4,1555.95,5,4,3,543,12,Potential Loyal
15789,4,19,43822.47,5,5,5,555,15,Champions
15790,17,2,938.54,5,3,3,533,11,Potential Loyal
15791,301,3,1171.92,2,4,3,243,9,At Risk
15792,8,5,1654.24,5,4,3,543,12,Potential Loyal
15793,12,5,5169.89,5,4,4,544,13,Champions
15795,30,1,68.53,4,2,1,421,7,New Customers
15796,270,5,5497.5,2,4,4,244,10,At Risk
15798,9,2,280.43,5,3,1,531,9,Price Sensitive
15800,7,12,26773.89,5,5,5,555,15,Champions
15801,99,5,1742.19,3,4,3,343,10,Potential Loyal
15804,456,1,129.03,1,2,1,121,4,Lost
15806,5,6,8849.21,5,5,5,555,15,Champions
15807,111,1,600.44,3,2,2,322,7,Needs Attention
15808,489,3,665.19,1,4,2,142,7,Price Sensitive
15809,9,8,6254.69,5,5,5,555,15,Champions
15811,8,9,8368.47,5,5,5,555,15,Champions
15812,28,2,783.74,5,3,2,532,10,Price Sensitive
15814,12,7,7894.35,5,5,5,555,15,Champions
15818,277,3,2311.94,2,4,4,244,10,At Risk
15819,552,2,1444.37,1,3,3,133,7,At Risk
15820,17,3,1737.13,5,4,3,543,12,Potential Loyal
15821,189,2,199.98,3,3,1,331,7,Price Sensitive
